spot_id,mountain_group,source_code,type,category,note,is_entrance,lon,lat
P68738,아차산·용마산,112600501,"조망점,차돌바위",조망점,,0,127.098636,37.574068
P68739,아차산·용마산,112600501,용마체육회,기타,,0,127.096414,37.57121
P68740,아차산·용마산,112600501,소나무      숲길끝,주요나무,,0,127.096248,37.574152
P68741,아차산·용마산,112600501,조망점,조망점,,0,127.096104,37.574459
P68742,아차산·용마산,112600501,돌탑,기타,,0,127.094906,37.576727
P68743,아차산·용마산,112600501,"보명사,무단경작,무림빌라",기타,,0,127.093531,37.577762
P68744,아차산·용마산,112600501,조망점,조망점,,0,127.095189,37.573493
P68745,아차산·용마산,112600501,조망점,조망점,,0,127.094358,37.574823
P68746,아차산·용마산,112600501,운동시설,시설물(운동기구 등),,0,127.093267,37.575623
P68747,아차산·용마산,112600501,운동시설,시설물(운동기구 등),,0,127.092219,37.576212
P68748,아차산·용마산,112600501,굿터,기타,,0,127.092797,37.575962
P68749,아차산·용마산,112600501,시종점,시종점,,1,127.087618,37.572608
P68750,아차산·용마산,112600501,시종점,시종점,,1,127.088096,37.571193
P68751,아차산·용마산,112600501,"종점,노선접점,안내문",분기점,,0,127.088547,37.570417
P68752,아차산·용마산,112600501,분기점,분기점,,0,127.089064,37.571709
P68753,아차산·용마산,112600501,"노선내분기,수목훼손",분기점,,0,127.089123,37.570277
P68754,아차산·용마산,112600501,분기점,분기점,,0,127.089209,37.570535
P68755,아차산·용마산,112600501,"시작점,무단경작,구조물",시종점,,0,127.089236,37.576522
P68756,아차산·용마산,112600501,분기점,분기점,,0,127.089245,37.572088
P68757,아차산·용마산,112600501,"분기,운동시설",분기점,,0,127.089403,37.570485
P68758,아차산·용마산,112600501,분기점,분기점,,0,127.090638,37.571148
P68759,아차산·용마산,112600501,분기점,분기점,,0,127.090835,37.576988
P68760,아차산·용마산,112600501,"노선접점,벤치",분기점,,0,127.091156,37.569567
P68761,아차산·용마산,112600501,분기점,분기점,,0,127.091176,37.569743
P68762,아차산·용마산,112600501,분기점,분기점,,0,127.091367,37.569584
P68763,아차산·용마산,112600501,시종점,시종점,,1,127.091813,37.578297
P68764,아차산·용마산,112600501,시종점,시종점,,1,127.091955,37.576171
P68765,아차산·용마산,112600501,"노선내분기,무단경작,운동시설",분기점,,0,127.092092,37.576904
P68766,아차산·용마산,112600501,분기점,분기점,,0,127.092112,37.576662
P68767,아차산·용마산,112600501,분기점,분기점,,0,127.092298,37.569677
P68768,아차산·용마산,112600501,분기점,분기점,,0,127.092458,37.576654
P68769,아차산·용마산,112600501,"사각정,목초교",분기점,,0,127.092527,37.577652
P68770,아차산·용마산,112600501,분기점,분기점,,0,127.092595,37.577304
P68771,아차산·용마산,112600501,분기점,분기점,,0,127.092647,37.577411
P68772,아차산·용마산,112600501,시종점,시종점,,1,127.092784,37.578214
P68773,아차산·용마산,112600501,분기점,분기점,,0,127.092794,37.569264
P68774,아차산·용마산,112600501,분기점,분기점,,0,127.092847,37.577097
P68775,아차산·용마산,112600501,분기점,분기점,,0,127.092898,37.576817
P68776,아차산·용마산,112600501,분기점,분기점,,0,127.09291,37.570308
P68777,아차산·용마산,112600501,시종점,시종점,,1,127.093065,37.577869
P68778,아차산·용마산,112600501,분기점,분기점,,0,127.093234,37.575533
P68779,아차산·용마산,112600501,분기점,분기점,,0,127.093285,37.577579
P68780,아차산·용마산,112600501,분기점,분기점,,0,127.09329,37.575972
P68781,아차산·용마산,112600501,분기점,분기점,,0,127.093292,37.576215
P68782,아차산·용마산,112600501,시종점,시종점,,1,127.093328,37.580516
P68783,아차산·용마산,112600501,분기점,분기점,,0,127.093636,37.57505
P68784,아차산·용마산,112600501,"분기접점,팔각정",분기점,,0,127.093812,37.568987
P68785,아차산·용마산,112600501,시종점,시종점,,1,127.09408,37.571296
P68786,아차산·용마산,112600501,"노선내분기,진달래꽃,용천약수터,암반길시작",분기점,,0,127.0943,37.575931
P68787,아차산·용마산,112600501,"시작점,안내지도,음수대",분기점,,0,127.094463,37.580439
P68788,아차산·용마산,112600501,분기점,분기점,,0,127.094529,37.571292
P68789,아차산·용마산,112600501,분기점,분기점,,0,127.094568,37.570544
P68790,아차산·용마산,112600501,분기점,분기점,,0,127.094644,37.570494
P68791,아차산·용마산,112600501,분기점,분기점,,0,127.094752,37.571412
P68792,아차산·용마산,112600501,분기점,분기점,,0,127.094755,37.569844
P68793,아차산·용마산,112600501,분기점,분기점,,0,127.094827,37.572364
P68794,아차산·용마산,112600501,시종점,시종점,,1,127.094996,37.580787
P68795,아차산·용마산,112600501,분기점,분기점,,0,127.09518,37.573547
P68796,아차산·용마산,112600501,분기점,분기점,,0,127.095187,37.571448
P68797,아차산·용마산,112600501,분기점,분기점,,0,127.09523,37.569719
P68798,아차산·용마산,112600501,분기점,분기점,,0,127.095308,37.571909
P68799,아차산·용마산,112600501,분기점,분기점,,0,127.095472,37.570771
P68800,아차산·용마산,112600501,분기점,분기점,,0,127.095524,37.580534
P68801,아차산·용마산,112600501,분기점,분기점,,0,127.095537,37.570523
P68802,아차산·용마산,112600501,분기점,분기점,,0,127.095584,37.57051
P68803,아차산·용마산,112600501,분기점,분기점,,0,127.095739,37.571147
P68804,아차산·용마산,112600501,시종점,시종점,,1,127.095764,37.580939
P68805,아차산·용마산,112600501,분기점,분기점,,0,127.095827,37.579885
P68806,아차산·용마산,112600501,"시작점,이정표",분기점,,0,127.095961,37.58026
P68807,아차산·용마산,112600501,분기점,분기점,,0,127.096114,37.579652
P68808,아차산·용마산,112600501,"노선내분기,족구장",분기점,,0,127.096373,37.580281
P68809,아차산·용마산,112600501,분기점,분기점,,0,127.096407,37.573178
P68810,아차산·용마산,112600501,분기점,분기점,,0,127.096417,37.580462
P68811,아차산·용마산,112600501,분기점,분기점,,0,127.096448,37.571225
P68812,아차산·용마산,112600501,분기점,분기점,,0,127.096954,37.579135
P68813,아차산·용마산,112600501,분기점,분기점,,0,127.09702,37.57946
P68814,아차산·용마산,112600501,"노선내분기,체육시설,안내판,안내지도",분기점,,0,127.097252,37.57982
P68815,아차산·용마산,112600501,분기점,분기점,,0,127.097353,37.579132
P68816,아차산·용마산,112600501,"삼거리,가로등,자연관찰",분기점,,0,127.097718,37.580169
P68817,아차산·용마산,112600501,"노선내분기,이정표",분기점,,0,127.097757,37.579121
P68818,아차산·용마산,112600501,분기점,분기점,,0,127.097852,37.579163
P68819,아차산·용마산,112600501,분기점,분기점,,0,127.09824,37.579341
P68820,아차산·용마산,112600501,시종점,시종점,,1,127.098645,37.577297
P68821,아차산·용마산,112600501,분기점,분기점,,0,127.098692,37.572503
P68822,아차산·용마산,112600501,분기점,분기점,,0,127.098906,37.578288
P68823,아차산·용마산,112600501,분기점,분기점,,0,127.099094,37.57922
P68824,아차산·용마산,112600501,분기점,분기점,,0,127.09922,37.579301
P68825,아차산·용마산,112600501,분기점,분기점,,0,127.099483,37.579294
P68826,아차산·용마산,112600501,분기점,분기점,,0,127.099543,37.579324
P68827,아차산·용마산,112600501,분기점,분기점,,0,127.099746,37.57755
P68828,아차산·용마산,112600501,"노선내분기,가로등",분기점,,0,127.099752,37.579661
P68829,아차산·용마산,112600501,분기점,분기점,,0,127.099835,37.578777
P68830,아차산·용마산,112600501,분기점,분기점,,0,127.100012,37.579589
P68831,아차산·용마산,112600501,분기점,분기점,,0,127.100326,37.579661
P68832,아차산·용마산,112600501,분기점,분기점,,0,127.100506,37.579565
P68833,아차산·용마산,112600501,"삼거리,운동시설",분기점,,0,127.101188,37.579264
P68834,아차산·용마산,112600501,분기점,분기점,,0,127.101381,37.576205
P68835,아차산·용마산,112600501,시종점,시종점,,1,127.102691,37.579549
P98681,아차산·용마산,112600501,용마산약수터,음수대,,0,127.091104,37.569545
P98682,아차산·용마산,112600501,팔각정,정자,,0,127.096395,37.580333
P98683,아차산·용마산,112600501,사각정,정자,,0,127.099736,37.579661
P98684,아차산·용마산,112600501,사각정,정자,,0,127.103034,37.578923
P98685,아차산·용마산,112600501,운동시설,시설물(운동기구 등),,0,127.100305,37.579651
P98686,아차산·용마산,112600501,한신APT정문,기타,,0,127.095447,37.580748
P98687,아차산·용마산,112600501,조망점,조망점,,0,127.09484,37.572356
P98688,아차산·용마산,112600501,용마봉,정상,,0,127.095153,37.571498
P98689,아차산·용마산,112600501,훼손지,훼손지,,0,127.087773,37.572237
P98690,아차산·용마산,112600501,돌탑조망대,조망점,,0,127.093067,37.570293
P98691,아차산·용마산,112600501,조망점,조망점,,0,127.092438,37.569715
P98692,아차산·용마산,112600501,음수대,음수대,,0,127.099816,37.579036
P98693,아차산·용마산,112600501,조망점,조망점,,0,127.101367,37.576281
P98694,아차산·용마산,112600501,조망점,조망점,,0,127.098727,37.572569
P98695,아차산·용마산,112600501,보명사,"유적(문화, 역사)",,0,127.094278,37.575952
P98696,아차산·용마산,112600501,조망점,조망점,,0,127.093626,37.575083
P98697,아차산·용마산,112600501,운동시설,시설물(운동기구 등),,0,127.093277,37.576018
P98698,아차산·용마산,112600501,운동시설,시설물(운동기구 등),,0,127.0925,37.576652
P98699,아차산·용마산,112600501,굿터,기타,,0,127.092498,37.575362
P7210,관악산,116200201,안내판,안내판또는지도,,0,126.976756,37.425826
P7211,관악산,116200201,"안내지도,긴급연락처,표시목,싸이렌철탑,주차장,지팡이통,돌계단,삭도장",안내판또는지도,"무당약수터,철거했음,연주암전용,화물운반용,조수보호구역,99년(녹슬음)",0,126.985583,37.433784
P7212,관악산,116200201,"안내판,돌계단",안내판또는지도,서울대수목원,0,126.98471,37.434445
P7213,관악산,116200201,돌축대,기타,훼손중,0,126.98409,37.434797
P7214,관악산,116200201,나무장승,기타,개인설치,0,126.983846,37.434941
P7215,관악산,116200201,돌축대,기타,최근시설,0,126.983632,37.435033
P7216,관악산,116200201,돌탑,기타,경고문,0,126.983223,37.435266
P7217,관악산,116200201,"긴급연락처,전신주,돌탑",기타,"대피소중간,규모있음,꽁초발생,나무,흙유실",0,126.981696,37.435784
P7218,관악산,116200201,"전신주,돌계단",기타,불규칙,0,126.981469,37.43587
P7219,관악산,116200201,뚝방,기타,중기청후문,0,126.976785,37.425963
P7220,관악산,116200201,전신주,기타,,0,126.981056,37.436265
P7221,관악산,116200201,"돌계단,전신주",기타,,0,126.980866,37.43644
P7222,관악산,116200201,"벤치,목교1,돌비석,보안등,돌다리,전신주",벤치,"1개훼손,2005.11,원형(썩음),훼손,태양전지,이용함",0,126.980395,37.437055
P7223,관악산,116200201,"안내판,목계단,고무판",안내판또는지도,"산림을..,경계목시작,동절기사용",0,126.980262,37.437231
P7224,관악산,116200201,기타,기타,,0,126.980225,37.437607
P7225,관악산,116200201,"산불계도판,방송기기,숲해설판,대피소,전신주",대피소,"화장실,2개동,자동음성,경기소방,방송기기",0,126.979857,37.438167
P7226,관악산,116200201,"벤치,목계단",벤치,"사용못함,썩음,끝지점",0,126.97944,37.438495
P7227,관악산,116200201,"등산지도,긴급연락처,보안등,목교2",안내판또는지도,"산불,산림은..,관악산곤충,관악산동물,경계구역..,태양전지,목교시작",0,126.979242,37.438543
P7228,관악산,116200201,"벤치,목교2,돌계단",벤치,"노후,목교끝,깔딱고개",0,126.978885,37.438902
P7229,관악산,116200201,긴급연락처,기타,,0,126.978626,37.439079
P7230,관악산,116200201,전신주,기타,깔딱고개끝,0,126.978291,37.439309
P7231,관악산,116200201,돌계단,기타,,0,126.977908,37.439426
P7232,관악산,116200201,T.P기준석,기타,,0,126.976704,37.439993
P7233,관악산,116200201,기타,기타,"산악사고..,썩음",0,126.976808,37.440573
P7234,관악산,116200201,"지명돌다리,비석",기타,지명돌다리,0,126.976167,37.441107
P7235,관악산,116200201,전신주,기타,,0,126.975502,37.441196
P7236,관악산,116200201,돌계단,기타,시작,0,126.975141,37.441366
P7237,관악산,116200201,긴급연락처,기타,"나무사랑..,성묘",0,126.976721,37.426532
P7238,관악산,116200201,전신주,기타,,0,126.974485,37.441636
P7239,관악산,116200201,목계단,기타,끝,0,126.973766,37.441786
P7240,관악산,116200201,"긴급연락처,약수터(하),비석,목계단",기타,"경고문,잘않보임,수질검사,KT설치,1984년계단중간",0,126.973476,37.441956
P7241,관악산,116200201,"안내판,목계단",안내판또는지도,"경고문,계단끝,임시고정",0,126.973172,37.442172
P7242,관악산,116200201,기타,기타,일부이용,0,126.973045,37.44222
P7243,관악산,116200201,"안내판,돌계단",안내판또는지도,"경기소방,불규칙",0,126.972872,37.442228
P7244,관악산,116200201,전신주,기타,위험,0,126.972252,37.442711
P7245,관악산,116200201,"긴급연락처,약수터(상),전신주,돌탑",기타,"수질검사,과천소방,방치중",0,126.972086,37.442824
P7246,관악산,116200201,"전신주,돌계단",기타,불규칙,0,126.971822,37.443174
P7247,관악산,116200201,전신주,기타,,0,126.971653,37.443256
P7248,관악산,116200201,산소,기타,,0,126.975243,37.427329
P7249,관악산,116200201,전신주,기타,NO:94,0,126.971237,37.443404
P7250,관악산,116200201,"돌탑,전신주,전기줄",기타,연등행사,0,126.970907,37.443431
P7251,관악산,116200201,"돌계단,전신주",기타,"경계로프,불규칙",0,126.970401,37.443339
P7252,관악산,116200201,"안내판,돌계단,전신주",안내판또는지도,"불규칙,확성기",0,126.96935,37.442911
P7253,관악산,116200201,"긴급연락처,전신주,산장,경계로프,기념비",기타,"지도안내,흉측,과천소방,화장실,산도내집..,단자함,NO:1,시작,붕괴조심,식수..",0,126.969028,37.442662
P7254,관악산,116200201,전신주,기타,,0,126.968346,37.442146
P7255,관악산,116200201,전신주,기타,,0,126.967996,37.441858
P7256,관악산,116200201,경계로프,기타,시작,0,126.967885,37.441652
P7257,관악산,116200201,경계로프,기타,끝,0,126.967762,37.441576
P7258,관악산,116200201,긴급연락처,기타,,0,126.973868,37.427873
P7259,관악산,116200201,"안내지도,전신주,돌탑",안내판또는지도,"연주암,썩음",0,126.967484,37.441251
P7260,관악산,116200201,돌계단,기타,경계로프,0,126.966962,37.441275
P7261,관악산,116200201,"돌다리,경계로프",기타,"로프시작,끝",0,126.966869,37.441319
P7262,관악산,116200201,돌계단,기타,시작,0,126.966337,37.441442
P7263,관악산,116200201,"현황판,오수장,긴급연락처,돌계단",기타,"오수..,방치,시작",0,126.96616,37.441592
P7264,관악산,116200201,"연주암식당,돌계단",기타,끝,0,126.965697,37.441594
P7265,관악산,116200201,"안내판,전신주,철조망",안내판또는지도,"산악사고,보안등,폐쇄등산로",0,126.965314,37.441611
P7266,관악산,116200201,"공덕비,범종,돌축대",기타,,0,126.96521,37.441714
P7267,관악산,116200201,T.P기준석,기타,,0,126.972313,37.429022
P7268,관악산,116200201,울타리,기타,"연주암설치,이용함",0,126.965128,37.442242
P7269,관악산,116200201,"전신주,경계목,목축대",기타,"전선흉함,시작",0,126.96512,37.44279
P7270,관악산,116200201,"돌계단,전신주",기타,깔딱고개,0,126.964833,37.442992
P7271,관악산,116200201,전신주,기타,,0,126.964587,37.443304
P7272,관악산,116200201,기타,기타,우회길,0,126.972138,37.42923
P7273,관악산,116200201,"정경백바위,돌계단",기타,"훼손,물끼조심",0,126.970962,37.431879
P7274,관악산,116200201,깔딱고개,기타,경사심함,0,126.97156,37.432118
P7275,관악산,116200201,긴급연락처,기타,경기소방,0,126.972046,37.43264
P7276,관악산,116200201,기타,기타,설명판,0,126.972072,37.432792
P7277,관악산,116200201,일명사지,기타,,0,126.972242,37.433003
P7278,관악산,116200201,돌다리,기타,,0,126.972326,37.433141
P7279,관악산,116200201,기타,기타,,0,126.973009,37.433458
P7280,관악산,116200201,기타,기타,,0,126.972952,37.433833
P7281,관악산,116200201,기타,기타,,0,126.972623,37.434471
P7282,관악산,116200201,기타,기타,,0,126.972558,37.435036
P7283,관악산,116200201,기타,기타,,0,126.972296,37.436638
P7284,관악산,116200201,5번째철탑,기타,,0,126.971319,37.438247
P7285,관악산,116200201,기타,기타,,0,126.97121,37.438479
P7286,관악산,116200201,기타,기타,우회로,0,126.97083,37.438933
P7287,관악산,116200201,"조망,새바위",조망점,시원한바람,0,126.970497,37.439259
P7288,관악산,116200201,긴급연락처,기타,,0,126.970201,37.439508
P7289,관악산,116200201,문원하폭포,기타,,0,126.970986,37.431463
P7290,관악산,116200201,"긴급연락처,두꺼비바위",기타,,0,126.968676,37.439832
P7291,관악산,116200201,긴급연락처,기타,연주암,0,126.967479,37.440277
P7292,관악산,116200201,기타,기타,겨울빙판,0,126.966487,37.440489
P7293,관악산,116200201,경고문,기타,,0,126.965995,37.440831
P7294,관악산,116200201,기타,기타,철거물,0,126.96589,37.440993
P7295,관악산,116200201,전신주,기타,,0,126.976529,37.424489
P7296,관악산,116200201,긴급연락처,기타,,0,126.970883,37.431585
P7297,관악산,116200201,"나무팻말,벙커",기타,,0,126.97575,37.425643
P7298,관악산,116200201,"안내판,묘지,벙커",안내판또는지도,계곡,0,126.975691,37.426128
P7299,관악산,116200201,기타,기타,,0,126.972968,37.426797
P7300,관악산,116200201,"조망,감시탑,T.P기준석",조망점,,0,126.97162,37.427351
P7301,관악산,116200201,송충이바위,기타,,0,126.970962,37.427971
P7302,관악산,116200201,기타,기타,,0,126.967717,37.429346
P7303,관악산,116200201,돌담,기타,,0,126.967154,37.429493
P7304,관악산,116200201,기타,기타,바위오름길,0,126.966751,37.429576
P7305,관악산,116200201,깔딱고개,기타,,0,126.964778,37.429555
P7306,관악산,116200201,산소,기타,,0,126.964396,37.429776
P7307,관악산,116200201,나무팻말,기타,,0,126.964357,37.430148
P7308,관악산,116200201,"벙커,울타리",기타,공무원연수원,0,126.975647,37.424806
P7309,관악산,116200201,기타,기타,,0,126.975555,37.424802
P7310,관악산,116200201,벙커,기타,,0,126.975341,37.424758
P7311,관악산,116200201,돌축대,기타,,0,126.975094,37.424736
P7312,관악산,116200201,"텃밭,테니스장",기타,공무원연수원,0,126.974852,37.424585
P7313,관악산,116200201,돌축대,기타,,0,126.974413,37.424471
P7314,관악산,116200201,철울타리,기타,,0,126.974187,37.424241
P7315,관악산,116200201,철울타리,기타,,0,126.972684,37.424874
P7316,관악산,116200201,철문,기타,잠겼음,0,126.972403,37.424823
P7317,관악산,116200201,기타,기타,,0,126.970605,37.425785
P7318,관악산,116200201,"안내판,문원상폭포,무당터",안내판또는지도,화장실,0,126.969995,37.43195
P7319,관악산,116200201,돌축대,기타,,0,126.970239,37.425873
P7320,관악산,116200201,로프,기타,,0,126.968324,37.425985
P7321,관악산,116200201,기타,기타,,0,126.967214,37.426563
P7322,관악산,116200201,기타,기타,,0,126.96605,37.427537
P7323,관악산,116200201,버섯바위,기타,,0,126.965954,37.427693
P7324,관악산,116200201,"조망,마당바위",조망점,,0,126.965818,37.428059
P7325,관악산,116200201,"조망,산소",조망점,특이함,0,126.96539,37.428564
P7326,관악산,116200201,깔딱고개,기타,,0,126.965146,37.429142
P7327,관악산,116200201,"조망,거북바위",조망점,,0,126.965112,37.429261
P7328,관악산,116200201,천막,기타,,0,126.97029,37.431549
P7329,관악산,116200201,마당바위,기타,,0,126.963988,37.429416
P7330,관악산,116200201,기타,기타,,0,126.963548,37.429737
P7331,관악산,116200201,"이정표,경계로프,돌계단",이정표,,0,126.96502,37.441972
P7332,관악산,116200201,"안내판,효령대군영정",안내판또는지도,도지정문화재,0,126.964875,37.441946
P7333,관악산,116200201,전신주,기타,,0,126.964587,37.44174
P7334,관악산,116200201,전신주,기타,,0,126.964308,37.441478
P7335,관악산,116200201,"전신주,돌계단,경계로프",기타,,0,126.963994,37.44101
P7336,관악산,116200201,긴급연락처,기타,육봉,0,126.967875,37.431305
P7337,관악산,116200201,목축대,기타,,0,126.964758,37.441904
P7338,관악산,116200201,경계목,기타,,0,126.964176,37.441713
P7339,관악산,116200201,경계목,기타,,0,126.964197,37.441887
P7340,관악산,116200201,전선,기타,,0,126.985685,37.433867
P7341,관악산,116200201,기타,기타,조수보호,0,126.985654,37.434114
P7342,관악산,116200201,경계로프,기타,,0,126.985683,37.43423
P7343,관악산,116200201,돌탑,기타,,0,126.985506,37.434971
P7344,관악산,116200201,긴급연락처,기타,첫번째봉,0,126.966182,37.430779
P7345,관악산,116200201,긴급연락처,기타,,0,126.985034,37.435742
P7346,관악산,116200201,"안내판,무당바위약수,무당바위",안내판또는지도,"1약수,애완동물..,수질검사",0,126.984918,37.435857
P7347,관악산,116200201,기타,기타,애완동물..,0,126.985058,37.436303
P7348,관악산,116200201,무당바위약수,기타,2약수,0,126.984932,37.43638
P7349,관악산,116200201,"공터,콘크리트",기타,,0,126.985266,37.436807
P7350,관악산,116200201,기타,기타,,0,126.984975,37.437902
P7351,관악산,116200201,긴급연락처,기타,,0,126.985063,37.438002
P7352,관악산,116200201,기타,기타,로프설치요,0,126.964941,37.430547
P7353,관악산,116200201,전경사진,기타,,0,126.993083,37.445816
P7354,관악산,116200201,웅덩이,기타,,0,126.992983,37.445423
P7355,관악산,116200201,벙커,기타,계곡,0,126.991148,37.442729
P7356,관악산,116200201,타이어,기타,,0,126.990426,37.4416
P7357,관악산,116200201,기타,기타,,0,126.988464,37.438676
P7358,관악산,116200201,연습바위,기타,15m직벽,0,126.964534,37.430606
P7359,관악산,116200201,기타,기타,,0,126.968472,37.443793
P7360,관악산,116200201,무당바위,기타,,0,126.967502,37.443652
P7361,관악산,116200201,"수질검사판,주의판,연주샘약수터,탱크시설",기타,,0,126.966827,37.443709
P7362,관악산,116200201,알림판,안내판또는지도,,0,126.966218,37.443913
P7363,관악산,116200201,전신주,기타,,0,126.976408,37.424786
P7364,관악산,116200201,물통,기타,덮어났음,0,126.991145,37.43515
P7365,관악산,116200201,기타,기타,,0,126.990859,37.435186
P7366,관악산,116200201,목계단,기타,불규칙,0,126.990692,37.435201
P7367,관악산,116200201,목계단,기타,불규칙,0,126.990119,37.435384
P7368,관악산,116200201,목계단,기타,길다,0,126.989709,37.435456
P7369,관악산,116200201,경계로프,기타,,0,126.98888,37.435698
P7370,관악산,116200201,목계단,기타,"로프시설,턱높다",0,126.988388,37.436202
P7371,관악산,116200201,"물개바위,침봉",기타,연습바위,0,126.963522,37.431062
P7372,관악산,116200201,경계로프,기타,,0,126.988302,37.436359
P7373,관악산,116200201,경계로프,기타,과천시내,0,126.988457,37.436653
P7374,관악산,116200201,경계로프,기타,,0,126.988346,37.437159
P7375,관악산,116200201,경계로프,기타,,0,126.987306,37.438444
P7376,관악산,116200201,경계로프,기타,,0,126.986466,37.438378
P7377,관악산,116200201,경계로프,기타,,0,126.985656,37.43835
P7378,관악산,116200201,경계로프,기타,,0,126.985416,37.438261
P7379,관악산,116200201,돌덩어리,기타,,0,126.984263,37.438729
P7380,관악산,116200201,기타,기타,,0,126.984011,37.438802
P7381,관악산,116200201,산불신고처,기타,엉성,0,126.983663,37.438718
P7382,관악산,116200201,"조망,긴급연락처",조망점,4-3(1봉),0,126.982255,37.438697
P7383,관악산,116200201,기타,기타,,0,126.982114,37.438924
P7384,관악산,116200201,기타,기타,동네분이용,0,126.981392,37.440653
P7385,관악산,116200201,기타,기타,,0,126.97922,37.442053
P7386,관악산,116200201,기타,기타,,0,126.977698,37.442876
P7387,관악산,116200201,마당바위,기타,1-4-샘터가는길구간,0,126.977777,37.443281
P7388,관악산,116200201,긴급연락처,기타,4-4(2봉),0,126.976314,37.443527
P7389,관악산,116200201,기타,기타,,0,126.975272,37.44367
P7390,관악산,116200201,벙커,기타,사용X,0,126.970571,37.446843
P7391,관악산,116200201,벙커,기타,,0,126.969997,37.447122
P7392,관악산,116200201,벙커,기타,,0,126.96982,37.447083
P7393,관악산,116200201,기타,기타,,0,126.96949,37.446865
P7394,관악산,116200201,기타,기타,,0,126.969305,37.446908
P7395,관악산,116200201,기타,기타,,0,126.968851,37.446738
P7396,관악산,116200201,기타,기타,,0,126.968324,37.445577
P7397,관악산,116200201,기타,기타,,0,126.968009,37.445052
P7398,관악산,116200201,전경사진,기타,,0,126.967036,37.445017
P7399,관악산,116200201,샘터,음수대,여름만이용,0,126.966558,37.444157
P7400,관악산,116200201,기타,기타,,0,126.966377,37.444175
P7401,관악산,116200201,석교,기타,,0,126.966159,37.444134
P7402,관악산,116200201,기타,기타,관양동,0,126.961975,37.431347
P7403,관악산,116200201,"안내판,암각문",안내판또는지도,,0,126.965864,37.443911
P7404,관악산,116200201,석교,기타,,0,126.965776,37.443808
P7405,관악산,116200201,기타,기타,법당지,0,126.965589,37.443515
P7406,관악산,116200201,"돌다리,전신주",기타,,0,126.96558,37.443411
P7407,관악산,116200201,전신주,기타,,0,126.965608,37.44329
P7408,관악산,116200201,전신주,기타,길구분없음,0,126.965515,37.443062
P7409,관악산,116200201,밧줄,기타,엉성,0,126.965394,37.442837
P7410,관악산,116200201,"전신주,배수시설",기타,통제요함,0,126.965299,37.44271
P7411,관악산,116200201,기타,기타,"불성사,경기소방",0,126.961796,37.431653
P7412,관악산,116200201,"군사시설,진입로",기타,묘지이장,0,126.970475,37.420146
P7413,관악산,116200201,기타,기타,,0,126.969509,37.419112
P7414,관악산,116200201,"안내판,콘크리트",안내판또는지도,,0,126.967475,37.418381
P7415,관악산,116200201,기타,기타,,0,126.966882,37.418121
P7416,관악산,116200201,기타,기타,관양동,0,126.966043,37.418124
P7417,관악산,116200201,기타,기타,,0,126.961709,37.432392
P7418,관악산,116200201,기타,기타,,0,126.963873,37.419289
P7419,관악산,116200201,기타,기타,,0,126.963575,37.419454
P7420,관악산,116200201,돌탑,기타,,0,126.963568,37.419651
P7421,관악산,116200201,"벤치,삼각점,운동기구",벤치,,0,126.963651,37.419787
P7422,관악산,116200201,기타,기타,,0,126.963504,37.419814
P7423,관악산,116200201,전경사진,기타,,0,126.963381,37.420046
P7424,관악산,116200201,T.P기준석,기타,,0,126.963226,37.420279
P7425,관악산,116200201,기타,기타,무당골,0,126.963166,37.420376
P7426,관악산,116200201,기타,기타,,0,126.963122,37.42047
P7427,관악산,116200201,기타,기타,,0,126.962639,37.421009
P7428,관악산,116200201,T.P기준석,기타,,0,126.961839,37.432605
P7429,관악산,116200201,기타,기타,"산악사고,관상약수",0,126.962595,37.42217
P7430,관악산,116200201,기타,기타,관상약수,0,126.962362,37.422663
P7431,관악산,116200201,"안내판,체력단련장,반딧불공원,관상약수터,산소",안내판또는지도,"알리는말씀,수질검사",0,126.962634,37.422882
P7432,관악산,116200201,기타,기타,,0,126.962291,37.423547
P7433,관악산,116200201,돌탑,기타,,0,126.962213,37.424002
P7434,관악산,116200201,기타,기타,군부대,0,126.962043,37.424406
P7435,관악산,116200201,기타,기타,,0,126.962082,37.424605
P7436,관악산,116200201,나무터널,기타,,0,126.96172,37.42501
P7437,관악산,116200201,기타,기타,,0,126.962037,37.433195
P7438,관악산,116200201,기타,기타,,0,126.961523,37.425264
P7439,관악산,116200201,암반길,기타,바윗길시작,0,126.961373,37.425404
P7440,관악산,116200201,기타,기타,,0,126.961321,37.42589
P7441,관악산,116200201,기타,기타,,0,126.96137,37.426253
P7442,관악산,116200201,기타,기타,,0,126.961615,37.427272
P7443,관악산,116200201,기타,기타,,0,126.96197,37.42795
P7444,관악산,116200201,기타,기타,과천시,0,126.961953,37.428236
P7445,관악산,116200201,전경사진,기타,,0,126.962075,37.429101
P7446,관악산,116200201,"수직벽,남근바위",기타,,0,126.961986,37.429829
P7447,관악산,116200201,기타,기타,,0,126.962121,37.430397
P7448,관악산,116200201,폐가,기타,흉측,0,126.969925,37.421343
P7449,관악산,116200201,텃밭,기타,,0,126.969679,37.421531
P7450,관악산,116200201,전경사진,기타,,0,126.96985,37.421889
P7451,관악산,116200201,기타,기타,,0,126.970292,37.422172
P7452,관악산,116200201,기타,기타,,0,126.969827,37.422596
P7453,관악산,116200201,산소,기타,,0,126.969401,37.422389
P7454,관악산,116200201,돌축대,기타,,0,126.969249,37.422577
P7455,관악산,116200201,돌축대,기타,,0,126.966959,37.423201
